"고유번호","언어","상호명","콘텐츠URL","주소","신주소","전화번호","팩스번호","웹사이트","운영시간","운영요일","휴무일","교통정보","태그","장애인편의시설"
"6927","ko","경희대학교 중앙박물관","https://korean.visitseoul.net/attractions/경희대학교-중앙박물관/KOP006924?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP006924","130-050 서울특별시 동대문구 회기동 1-5 중앙도서관 4층","02447 서울특별시 동대문구 경희대로 26 경희대학교 서울캠퍼스  중앙도서관 4층","02-961-0141","","http://museum.khu.ac.kr","10:00~17:00","월요일~금요일","-주말 -공휴일","1호선 회기역 1번 출구에서 약 1.2km (도보 20분)"," 전시,회기역, 박물관,경희대학교,빗살무늬토기,역사, 경희대학교중앙박물관, 유물, 경희대, 주먹도끼,중앙도서관",""
"6889","ko","경희대학교 한의학역사박물관","https://korean.visitseoul.net/attractions/경희대학교-한의학역사박물관/KOP006886?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP006886"," 서울 동대문구 회기동 1-5 1","02453 서울 동대문구 경희대로 26-6 (회기동, 경희대학교) ","02-964-3190","","http://museumkm.khu.ac.kr","10:00~16:00","월요일~금요일","-주말 -공휴일","1호선 회기역 1번 출구에서 약 1.2km (도보 21분)","박물관,역사,한의학,회기역,외대앞역,전시,한의학역사박물관,경희대학교,평화의전당",""
"15109","ko","고궁을 찾다","https://korean.visitseoul.net/attractions/고궁을-찾다/KOP015109?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP015109","  ","  ","","","","","","","","경복궁,창경궁, 창덕궁,고궁,경희궁",""
"2962","ko","고려대학교 본관 및 구 중앙도서관","https://korean.visitseoul.net/attractions/고려대학교-본관-및-구-중앙도서관/KOP002962?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002962","136-701 서울 성북구 안암동5가 1-2 1-2","02841 서울 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스) ","02-3290-1114","","https://www.korea.ac.kr/sites/ko/index.do","고려대학교 개방 기간 내","","","6호선 안암역 2번 출구에서 약 527m (도보 9분) "," 성북구, 고려대학교, 도서관,안암역, 고려대역, 역사, 대학교도서관,고려대, 해송법학도서관,안암동도서관, 유적지",""
"8646","ko","고려삼계탕","https://korean.visitseoul.net/attractions/고려삼계탕/KOP008646?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP008646","100-814 서울 중구 서소문동 55-3 ","04516 서울 중구 서소문로11길 1 (서소문동) ","02-752-9376","","http://www.krsamgyetang.com","평일 10:30~21:00, 주말 10:30~20:30","","명절 당일","1, 2호선 시청역 10번 출구에서 약 100m (도보 2분) ","시청음식점,한식맛집,오골계탕,미쉐린가이드,삼계탕,서소문음식점,미슐랭,전복죽,보양식,서소문맛집,서소문동,고려삼계탕",""
"46447","ko","고터?세빛 관광안내소","https://korean.visitseoul.net/attractions/2024-Goto?SebitTouristInformationCenter/KOPgrw5c5?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPgrw5c5"," 서울 서초구 반포동 1 ","06506 서울 서초구 반포대로 333 공공보행통로 내(G2출구~반포한강공원) ","02-536-9472 ","","","11:00 ~ 20:00","","","3,7,9호선 고속미널역 고투몰 G2출구 ","관광안내소,반포한강공원,고속터미널,고터?세빛 관광안내소",""
"26676","ko","공근혜갤러리","https://korean.visitseoul.net/attractions/공근혜갤러리/KOP026676?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP026676","110-230 서울 종로구 삼청동 157-78 ","03049 서울 종로구 삼청로7길 38 (삼청동) ","02-738-7776","","https://konggallery.com/","화요일~토요일 10:30~17:30","화요일~토요일","일요일, 월요일","3호선 안국역 1번 출구에서 약 1.2km (도보 21분) 3호선 경복궁역 5번 출구에서 약 1.5km (도보 24분)","공근혜갤러리,삼청동,안국역,사진,갤러리,미술관,경복궁,화랑,현대미술,청와대",""
"26675","ko","공평도시유적전시관","https://korean.visitseoul.net/attractions/공평도시유적전시관/KOP026675?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP026675"," 서울 종로구 공평동 5-1 ","03161 서울 종로구 우정국로 26 (센트로폴리스 지하 1층) ","02-724-0135","","https://museum.seoul.go.kr/www/intro/annexIntro/annex_gongpyeong/annex_gongpyeong_01.jsp?sso=ok","09:00 - 18:00","화요일~일요일","월요일, 1월 1일","1호선 종각역 3-1번 출구에서 약 69m (도보 1분)","유적,도시박물관,박물관,전시관,문화재,종각역,공평도시유적전시관,관람,서울역사박물관",""
"43441","ko","공항칼국수","https://korean.visitseoul.net/attractions/2023010/KOPtcqlcp?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPtcqlcp"," 서울 강서구 공항동 49-2 ","07622 서울 강서구 공항대로 18-1 (공항동, 이스카이오피스텔) 지하 1층","02-2664-9748","","kongkal.modoo.at","09:30~22:00 (라스트오더 21:20)","매일","없음","5호선 송정역 4번 출구에서 약 180m (도보 2분)","면요리,국물,한식,오래가게,칼국수,김포공항",""
"46889","ko","광성유통","https://korean.visitseoul.net/attractions/GwangseongUtong/KOPhs5npl?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPhs5npl"," 서울 동대문구 제기동 996 1층 광성유통","02571 서울 동대문구 고산자로36길 30 (제기동) 1층 광성유통","0507-1305-4581","","","매일 06:00~20:00","","","1호선,경의중앙선 청량리역 6번 출구에서 약 374m (도보 6분)","견과류,오래가게,청량리,온라인쇼핑",""
"27225","ko","광화문 관광안내소","https://korean.visitseoul.net/attractions/광화문-관광안내소/KOP027225?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP027225","110-822 서울 종로구 세종로 215 동화면세점 앞","03186 서울 종로구 세종대로 145-2 (광화문빌딩) 동화면세점 앞","02-735-8688","","http://www.sta.or.kr","10:00 - 19:00 (토요일 휴관) ","일요일 ~ 금요일","토요일 정기 휴무 설, 추석 당일 휴무","5호선 광화문역 6번 출구에서 약 2m (도보 1분)","광화문,광화문-관광안내소,안내소,안내,여행,관광안내소",""
"23605","ko","광희문","https://korean.visitseoul.net/attractions/gwangheemun/KOP023605?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP023605","100-888 서울 중구 신당동 228-16 ","04612 서울 중구 퇴계로 350 (신당동) ","02-3369-5882","","","24시간","월요일~일요일","연중무휴","2, 4, 5호선 동대문역사문화공원역 3번 출구에서 약 143m (도보 3분)","광희문, 서소문,서울4소문, 도성,4소문, 동대문역사문화공원역, 동대문",""
"3387","ko","구 공업전습소 본관(구 중앙시험소 청사)","https://korean.visitseoul.net/attractions/구-공업전습소-본관구-중앙시험소-청사/KOP003387?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP003387","110-810 서울 종로구 동숭동 169-1  한국방송통신대학교 역사관","03087 서울 종로구 대학로 86 한국방송통신대학교 역사관","02-2075-4119","","http://www.knou.ac.kr","한국방송통신대학교 개방일","","","4호선 혜화역 2번 출구에서 약 237m (도보 3분) ","대한제국,유적지,서울대학교,경성공업,옛공업전습소본관,방송통신대학교,동대문,혜화역",""
"2027","ko","구암공원","https://korean.visitseoul.net/attractions/首?克里森多酒店/KOP002027?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002027","157-807 서울 강서구 가양동 1471 ","07525 서울 강서구 허준로5길 42 (가양동, 구암공원관리사무실) ","02-2600-4196","","","","","","9호선 가양역 1번 출구에서 약 741m (도보 11분) ","박물관,허준, 가양동, 구암공원,분수, 허준박물관, 가양역, 야경, 한강, 동의보감, 허준공원",""
"20550","ko","국립고궁박물관","https://korean.visitseoul.net/attractions/국립고궁박물관-k/KOP020550?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP020550","110-820 서울 종로구 세종로 1-57 ","03045 서울 종로구 효자로 12 (세종로, 국립고궁박물관) ","02-3701-7500","","http://www.gogung.go.kr/main.do","월?화?목?금?일요일 10:00~18:00 (입장은 마감 1시간 전까지) 수?토요일 10:00~21:00","월요일~일요일","-1월 1일 -설날, 추석 당일","3호선 경복궁역 5번 출구에서 약 135m (도보 4분)"," 관광지, 역사,국립고궁박물관,왕실문화, 경복궁역,전시, 서울관광, 유물, 박물관, 문화재","장애인화장실,장애인 전용 주차장,접근가능,장애인 안내(휠체어 대여 및 기타)"
"11897","ko","국립국악박물관","https://korean.visitseoul.net/attractions/국립국악박물관/KOP011893?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP011893","137-718 서울 서초구 서초동 700 ","06757 서울 서초구 남부순환로 2364 (서초동, 국립국악원) ","02-580-3130","","http://www.gugak.go.kr","10:00~17:50 (입장마감 17:30)","화요일~일요일","-월요일 (월요일이 휴일일 경우 정상 운영, 익일 화요일 휴관) -1월 1일 ","3호선 남부터미널역 5번 출구에서 약 1.2km (도보 23분)","전통음악,강남,공연,국립국악박물관,방배역,국립국악원,전시,국악기,박물관,관광지,내방역,남부터미널역",""
"40770","ko","국립기상박물관","https://korean.visitseoul.net/attractions/국립기상박물관-KR/KOP040770?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP040770"," 서울 종로구 송월동 1-1 ","03178 서울 종로구 송월길 52 (송월동, 국립기상박물관) ","070-7850-8493 ","","https://science.kma.go.kr/museum","10:00  - 18:00","화요일 - 일요일","매주 월요일, 1월 1일, 설날 및 추석 당일","5호선 서대문역 4번 출구에서 약 860m (도보 16분) ","국립기상박물관,경희궁,측우기,측우대,한양도성,서울기상관측소,단풍,날씨,100년관측소,벚꽃,가장오래된측우대","장애인화장실,장애인 전용 주차장,접근가능,장애인 안내(휠체어 대여 및 기타)"
"1647","ko","국립민속박물관","https://korean.visitseoul.net/attractions/국립민속박물관/KOP001644?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001644","110-820 서울 종로구 세종로 1-1 1-1","03045 서울 종로구 삼청로 37 (세종로, 국립민속박물관) ","02-3704-3114","","http://www.nfm.go.kr","3-10월 9:00 ~ 18:00 (17:00까지 입장) 11-2월 9:00 ~ 17:00 (16:00 까지 입장) 야간연장개관 3~10월 매주 토요일 09:00~20:00 (11월~2월 야간연장 미운영) ","월~일","- 매년 1월1일  - 설, 추석 당일","3호선 안국역 2번 출구에서 약 780m (도보 13분)","광화문,삼청동,국립민속박물관, 인사동,박물관, 생활문화,경복궁, 시티투어버스정류장, 역사, 추억의거리","장애인화장실,장애인 전용 주차장,접근가능,장애인 안내(휠체어 대여 및 기타)"
"1965","ko","국립서울현충원","https://korean.visitseoul.net/attractions/국립현충원/KOP001965?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001965","156-080 서울 동작구 사당2동 산 41-2 ","06984 서울 동작구 현충로 210 (동작동, 국립현충원) ","1522-1555","","http://www.snmb.mil.kr","06:00 ~ 18:00 (정문.동문.통문 5개소) 09:00 ~ 18:00 (업무 시설 개방 시간)","매일","11월 공휴일, 12~2월 토요일.공휴일은 전시관 휴관","4,9호선 동작역 8번 출구에서 약 62m (도보 1분) ","서울단풍명소,유적지,현충일,서울현충원,서울가을단풍,가을단풍,국립서울현충원,호국보훈의달,현충원둘레길,현충원,서울가볼만한곳,역사",""
"5134","ko","국립어린이민속박물관","https://korean.visitseoul.net/attractions/국립어린이민속박물관/KOP005130?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP005130","110-820 서울 종로구 세종로 1-1 ","03045 서울 종로구 삼청로 37 (세종로, 국립민속박물관) ","02-3704-3014","","https://www.nfm.go.kr/kids"," 09:30 ~ 17:00","월~일","-1월 1일 -설, 추석","3호선 안국역 1번 출구에서 약 884m (도보 15분)"," 안국역, 국립어린이민속박물관,밥상지교, 광화문, 전통문화, 추억의거리, 국립민속박물관,역사,어린이박물관,박물관",""
"37891","ko","아쿠아플라넷63","https://korean.visitseoul.net/attractions/아쿠아플라넷63/KOP037891?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP037891"," 서울 영등포구 여의도동 60 ","07345 서울 영등포구 63로 50 (여의도동, 63한화생명빌딩) ","02-1833-7001","","https://www.aquaplanet.co.kr/63/index.do","10:00 ~ 19:00 (입장마감 18:30)","매일","","","서울,서울비올때,서울데이트,서울아이와가볼만한곳,아쿠아,아쿠아플라넷63,아쿠아리움추천,서울아쿠아리움,서울실내장소,서울놀거리,63빌딩,실내데이트,아쿠아리움",""
"11012","ko","국립중앙도서관","https://korean.visitseoul.net/attractions/국립중앙도서관/KOP011010?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP011010"," 서울특별시 서초구 반포4동 산 60-1"," 서울특별시 서초구 반포대로 201 (반포동) ","02-590-0500","","http://www.nl.go.kr","주간이용: 09:00~18:00 야간이용: 18:00~21:00 (자료실 별 이용시간 상이) ","월~일","- 정기 휴관: 매월 둘째?넷째 월요일 - 일요일을 제외한 관광서의 공휴일 (※ 설 연휴와 추석 연휴 기간 중의 일요일은 휴관, 야관도서관은 토, 일 휴무) - 기타 관장이 필요하다고 인정하는 날","3,7,9호선 고속터미널역 5번 출구에서 약 812m (도보 15분) 2호선 서초역 6번 출구에서 약 771m (도보 12분)","문화,서초역, 반포동, 도서관, 강남,서초공원, 지적문화유산, 국립중앙도서관, 고속버스터미널역,디지털도서관",""
"433","ko","국립중앙박물관","https://korean.visitseoul.net/attractions/국립중앙박물관/KOP000433?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP000433","140-797 서울 용산구 용산동6가 168-6 ","04383 서울 용산구 서빙고로 137 (국립중앙박물관) ","02-2077-9000","","http://www.museum.go.kr/site/main/home","월, 화, 목, 금, 일요일 : 10:00 - 18:00  수, 토요일 : 10:00 - 21:00  옥외 전시장(정원)은 오전 7시부터 오후 10시까지 관람 가능 ","","1월1일, 설날(2.10.), 추석(9.17.) *2024년 기준  상설전시실 정기휴실일 : 매년 4, 11월 첫째 월요일 (2024년 휴실일: 4/1 (월), 11/4 (월)) ※기획전시실(특별전시 종료시 휴실), 어린이박물관, 야외전시장은 정상 개관","4호선, 경의중앙선 이촌역 2번 출구에서 약 309m (도보 4분)"," 역사, 국립중앙박물관,시티투어버스, 박물관,국립중앙, 용산구, 국립,관람, 어린이박물관,유물,이촌역","장애인화장실,장애인 전용 주차장,접근가능,엘리베이터,장애인 안내(휠체어 대여 및 기타)"
"20547","ko","국립중앙박물관 어린이박물관","https://korean.visitseoul.net/attractions/국립중앙박물관-어린이박물관/KOP020547?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP020547","140-797 서울 용산구 용산동6가 168-6 ","04383 서울 용산구 서빙고로 137 (용산동6가, 국립중앙박물관) ","02-2077-9647","","http://www.museum.go.kr/site/child/home","10:00~17:50 (매월 마지막 주 수요일만 야간개장 18:00~21:00)","※ 8.19.(월)~11.18.(월)/ 어린이박물관 전시 개편을 위한 임시휴관(2024년) 월요일 ~ 일요일 ","※ 8.19.(월)~11.18.(월)/ 어린이박물관 전시 개편을 위한 임시휴관(2024년) -1월 1일 -설날, 추석 당일 -기타 국립중앙박물관장이 지정한 날","4호선, 경의중앙선 이촌역 2번 출구에서 약 308m (도보 4분) ","이촌역,관람,어린이박물관,문화재,박물관,유물,국립중앙박물관,관광지,전시",""
